epoch,train_loss,val_loss,train_acc,val_acc,precision,recall,f1_score,epoch_time_sec
39,0.3153043653037289,0.7320816817003446,0.8901555555555556,0.7777444444444445,0.7908172413148065,0.7777444444444445,0.7788252129047417,595.3362035751343
40,0.316863028913302,0.6442255568713877,0.8908444444444444,0.7879777777777778,0.7945906414084628,0.7879777777777778,0.7885091386996088,595.6181755065918
41,0.31548006232024045,0.6656855636534876,0.8906,0.7853444444444444,0.800823865797259,0.7853444444444444,0.7868733660631887,594.949488401413
42,0.3112377217294396,0.6032068577672114,0.8926777777777778,0.8012666666666667,0.8043288839782341,0.8012666666666667,0.8020973244868665,595.2168560028076
43,0.3171885006157552,0.6313457009670377,0.8896444444444445,0.7910777777777778,0.7914968844652535,0.7910777777777778,0.7890045166798525,594.7288620471954
44,0.31251159583546495,0.6565414628436425,0.8913888888888889,0.7910333333333334,0.8042315865401699,0.7910333333333334,0.7923776743359389,594.8050692081451
45,0.308766648219021,0.7363098673745122,0.8930333333333333,0.7726333333333333,0.7888503590139266,0.7726333333333333,0.774682539408954,595.0403125286102
46,0.30399135066215527,0.6248141539869436,0.8953777777777778,0.7927777777777778,0.8056522889625839,0.7927777777777778,0.7934406160219013,595.4906220436096
47,0.3035936334938171,0.6088985328735878,0.8952666666666667,0.8027777777777778,0.8045382716320246,0.8027777777777778,0.8026070059423402,595.2819812297821
48,0.30444502753033104,0.636969723083154,0.8942555555555556,0.7969444444444445,0.7996118717052325,0.7969444444444445,0.795066180175228,595.1601276397705
49,0.307380153713142,0.6386732112404327,0.8930444444444444,0.7932666666666667,0.7980669115443358,0.7932666666666667,0.7927747262854189,594.9811561107635
50,0.3066199310137164,0.7362719908234333,0.8943444444444445,0.7703222222222222,0.7787170298775165,0.7703222222222222,0.7684286499774026,595.0616161823273
