epoch,train_loss,val_loss,train_acc,val_acc,precision,recall,f1_score,epoch_time_sec
16,0.35660355077401584,0.5059660382777746,0.8755,0.8272777777777778,0.8317510038968247,0.8272777777777778,0.8274802178490437,365.19569301605225
17,0.3585439206170858,0.5258244910120826,0.8745777777777778,0.8203111111111111,0.8219954354549087,0.8203111111111111,0.8177920388103663,364.7815399169922
18,0.3684879495787782,0.560988203296951,0.8703222222222222,0.8106222222222222,0.8164976332386004,0.8106222222222222,0.8104305010303824,365.39803075790405
19,0.3711435324169756,0.5267517758641621,0.8707888888888888,0.8169222222222222,0.8270878720785394,0.8169222222222222,0.8175606674030023,364.7513659000397
20,0.37416921214455817,0.5496536882756787,0.8689555555555556,0.8118666666666666,0.8212472651395452,0.8118666666666666,0.811782557432574,365.375066280365
21,0.3756011621228665,0.5682325061348423,0.8695,0.8043666666666667,0.8150436743957834,0.8043666666666667,0.8039944585973992,364.4907650947571
22,0.38100122243372564,0.5028969593962089,0.8677444444444444,0.8283888888888888,0.8339083933314008,0.8283888888888888,0.8287973814210629,365.82405138015747
23,0.3834611447206859,0.5433639708519548,0.8659,0.8158,0.8251421739242975,0.8158,0.8158586835075933,365.2309148311615
24,0.38787491269836083,0.5677822532196497,0.8644222222222222,0.8060777777777778,0.8157733337355817,0.8060777777777778,0.8066399858391999,364.85626578330994
25,0.3842650469309106,0.5433376541065229,0.8661666666666666,0.8113888888888889,0.8129242409826719,0.8113888888888889,0.8114224170814498,364.7530632019043
26,0.38561677905193564,0.5158715355615577,0.8661666666666666,0.8246222222222223,0.8303832701169421,0.8246222222222223,0.8245460371451779,365.8538420200348
27,0.3873617368456608,0.5630837628015983,0.8645333333333334,0.8070666666666667,0.8161922655481256,0.8070666666666667,0.8077470537394622,365.12959146499634
28,0.3863089190914544,0.520880707899831,0.8644777777777778,0.8193444444444444,0.8209549544887506,0.8193444444444444,0.8188441608143407,374.1985213756561
29,0.3861674462990366,0.5491612287528926,0.8654222222222222,0.8110777777777778,0.8162728854402596,0.8110777777777778,0.8105227032114248,381.29060316085815
30,0.3841192714586573,0.5899732223669861,0.8658666666666667,0.7966666666666666,0.8112479972058733,0.7966666666666666,0.7995119892912951,382.5695354938507
31,0.38463290359916275,0.5965208595395459,0.8662555555555556,0.7984111111111111,0.8064061473537268,0.7984111111111111,0.7994310958281331,381.9181499481201
32,0.38281923997584416,0.5555605407710886,0.8660888888888889,0.8085111111111111,0.8132944382648118,0.8085111111111111,0.8088767247591514,381.6704878807068
33,0.38084842214063525,0.5952926992405708,0.8657555555555555,0.7988333333333333,0.8083325662022437,0.7988333333333333,0.7978545781252814,382.93245792388916
34,0.38274360425343856,0.5412364844606088,0.8672666666666666,0.8170888888888889,0.8179153587965283,0.8170888888888889,0.8141990729719283,382.15782713890076
35,0.3759586115483919,0.5529508896025048,0.8685,0.8113333333333334,0.8187471413719231,0.8113333333333334,0.8101507670357017,381.91900873184204
36,0.37779113957032673,0.631004898185311,0.8675888888888889,0.7912777777777777,0.8029259558575467,0.7912777777777777,0.7912312487062474,382.44563364982605
37,0.3763797270167861,0.5429206840148334,0.8677111111111111,0.8154,0.8180607552673812,0.8154,0.8159396952951159,381.1593770980835
38,0.3749927565656732,0.5934357207769728,0.8681444444444445,0.8007666666666666,0.8087957779639041,0.8007666666666666,0.7982527561961252,382.7847332954407
39,0.37234194652093633,0.5945314536850477,0.8712333333333333,0.7976777777777778,0.8079522026449186,0.7976777777777778,0.7981225871423311,382.6915011405945
40,0.3698310197469733,0.5005610699712743,0.8697555555555555,0.8281666666666667,0.8296858117587109,0.8281666666666667,0.8284820144293206,382.3233380317688
41,0.37155846993041935,0.5235380591234339,0.8701222222222222,0.8172,0.823176684155411,0.8172,0.8183580724295649,381.3685281276703
42,0.3662364966266845,0.5206760294067316,0.8705333333333334,0.8200666666666667,0.8222637817933135,0.8200666666666667,0.8197855904201949,383.4249029159546
43,0.36663925841482475,0.5592255082910591,0.8719666666666667,0.8102,0.8099765921974529,0.8102,0.8087413116197404,381.9999215602875
44,0.3686844777015236,0.589655161680888,0.8713777777777778,0.8003222222222223,0.8100130269598439,0.8003222222222223,0.8009966102110538,382.2928442955017
45,0.3670256728358723,0.6003635727747125,0.8710666666666667,0.7937333333333333,0.8071564266782645,0.7937333333333333,0.7921585916967014,381.7463707923889
46,0.3632336108817183,0.5434666279563664,0.8727555555555555,0.8132888888888888,0.8148176452803513,0.8132888888888888,0.812688384570477,382.4644510746002
47,0.36151216347055254,0.5810719632521772,0.8732777777777778,0.8063666666666667,0.8117739535591764,0.8063666666666667,0.8062609932304318,382.0380787849426
48,0.3656883722020878,0.6001836208252427,0.8717888888888888,0.7996222222222222,0.8124932497535016,0.7996222222222222,0.7986799151572669,377.5958425998688
49,0.3594207915649946,0.6180429176655536,0.8746777777777778,0.7952111111111111,0.8146602733262418,0.7952111111111111,0.7960306321385989,367.14374709129333
50,0.35905717842749674,0.5897927055569248,0.8748111111111111,0.8030666666666667,0.8151809198805885,0.8030666666666667,0.8034667153483632,363.97531151771545
